study_hours,sleep_hours,attendance_pct,previous_score,assignments_done,stress_level,parental_education,gender,tutoring,exam_score
6.349902973808066,9.980063269114922,65.74593228815542,33.00825879528292,9,3.0,high_school,male,0,71.58315600504734
2.3155591977342844,4.265050617664968,81.89910447211528,35.55218294270138,7,4.0,bachelor,male,0,50.89219842975988
8.421977714107072,6.40758978511668,99.20271474689198,78.7281450329109,8,3.0,bachelor,male,0,94.77620902626246
3.79301206531667,5.943620013625817,67.50257746969075,35.02439651425381,8,2.0,high_school,male,1,62.10115233357903
2.294847396740284,9.691872992275847,45.56712724760437,63.395800637316356,6,5.0,master,female,1,64.450355370779
9.288734252387052,7.461165750985558,73.72055048277207,53.70869433945253,0,7.0,bachelor,male,0,70.32807395872578
2.4897855046175037,8.837145792668352,47.59382752743762,45.96555855694915,4,4.0,high_school,female,1,56.14909319903223
3.56248074104142,5.022047161951113,85.0911736167636,43.214522850456575,1,6.0,bachelor,male,1,57.19191291069681
2.3825205567285277,9.871804863402634,70.46061984770667,83.43879056128057,5,3.0,master,male,0,70.59996210527845
2.039410572988195,6.991837281257891,83.4058821026372,96.60795352051977,1,8.0,phd,male,1,57.31552304426466
1.1903321470279602,6.962032457623875,92.16170961271142,39.812581954233224,5,7.0,bachelor,male,0,53.87133407784076
1.498558682478341,9.825308371274428,77.73688102976664,97.1776853421889,3,10.0,,female,0,60.29124611775947
2.5717732384226744,6.28439416730287,76.7463597551909,71.63337524325726,0,1.0,master,male,0,59.281990971316795
1.4804373936445785,6.3851501473299574,85.27421772637788,74.916228375428,1,9.0,master,male,0,47.04700266581319
6.320294344998741,7.508516216829619,90.54730008716004,79.69484646998073,5,4.0,master,female,1,81.23623245726233
7.126430741195557,4.768315663286722,92.14322717662016,79.28832232482067,0,,bachelor,female,0,84.59234482905455
4.542674111488254,5.926513758471129,42.185811740973,87.38677757299817,9,,master,male,0,63.84572984016449
3.8619198725684445,5.159249934670783,73.37141780786736,63.84280559433882,8,2.0,bachelor,female,0,72.18794216206997
5.54073613320007,4.619700874642298,52.976158587853085,67.33510112602909,7,2.0,master,male,0,67.7544687862891
8.875044480111477,9.19686763798612,91.620753446907,52.667890172439115,1,,high_school,male,0,72.6239720259913
8.660184641399855,7.535986996764857,78.90386111220167,37.368031564818196,8,3.0,master,male,1,83.71088985119236
1.3912755581151275,6.1520367491674675,65.21334874194629,76.52481336483532,6,6.0,phd,female,0,50.50831176121583
2.633485686368717,6.452016264200277,51.286253687281075,32.35269784303756,4,3.0,bachelor,male,0,43.03197467562546
3.130703839939564,6.589114022124128,60.341417555189594,49.294453575835774,0,,phd,female,1,46.80712947230172
3.2444881824899063,7.798895092868256,82.22666167241347,36.59609051122702,5,1.0,bachelor,male,0,57.368100144372114
6.1410938656849545,9.560616348933959,52.261572712698324,43.35090101259026,8,1.0,high_school,female,1,77.93842988644806
4.746361831328731,9.596677717941894,45.614976720302366,74.71116390281665,0,5.0,high_school,male,0,58.96213572833205
1.4432870793483459,6.34895187718398,93.28172549365306,73.99336411434427,0,5.0,master,male,0,48.26000564253445
4.362527246136144,5.975574757586617,85.85262097480701,59.473843909699845,4,1.0,bachelor,female,1,74.35079599484764
5.713776538458735,,51.987695839487955,36.31203835426438,5,4.0,bachelor,male,1,60.20788910445414
1.9150471261334436,7.407605382570956,57.5386926057995,60.336174152158584,5,3.0,bachelor,female,1,55.00857572401229
8.501126984097038,6.770907468698489,98.32421062785315,54.692141030080535,4,6.0,bachelor,female,0,83.05443358840098
1.4676567981859383,7.952520458900206,82.49106920554703,80.43214069991649,2,10.0,bachelor,female,0,53.763405507784725
9.32357682116256,7.326394140278582,76.63132025282948,70.53186257393362,0,7.0,master,male,1,75.47893531816786
1.8920182742188794,5.9242932801644566,58.45770912544782,64.40960371358993,0,10.0,bachelor,female,0,47.05976313720078
8.592174564379775,6.074384834575795,57.947508649991335,64.08874576134966,1,2.0,master,female,1,74.90622389615893
9.123878295348554,6.271556725358385,42.37141712141383,97.64078210822932,7,3.0,bachelor,male,0,87.11899019904338
9.816136125279334,4.567838609496333,83.70891201411588,82.94059551924153,8,8.0,phd,female,1,93.62686874225233
8.218232922462342,4.996375794483839,42.59051350341307,64.78856923220894,4,4.0,high_school,female,0,72.36352828534511
8.01529786694196,8.338682812872317,40.29144026663674,63.54558290222843,0,,high_school,female,0,57.8969828145032
6.782349483959929,6.334580269132481,83.76970527165875,31.85353709134744,4,,high_school,female,0,57.65828752689123
8.01096719120316,5.287233835360862,96.93242542894752,95.97564843238646,10,3.0,bachelor,female,0,97.29415601101299
2.2109698757183236,7.376034463449144,85.39018286363863,52.342178023713075,2,9.0,bachelor,female,1,58.74693344599585
5.8246123235287355,8.533237254840564,68.29841143746272,47.91573573165206,5,6.0,master,male,0,68.10388006284903
5.62800583171373,5.544534174072228,69.16271497365238,99.95862477713699,5,9.0,bachelor,female,0,72.90966498579948
8.718149297103018,8.960739291542467,66.16818535894632,80.30827700531671,3,5.0,high_school,male,1,91.89395969760501
5.165194290341643,9.565029157750297,59.47862002662002,33.31546413095016,4,2.0,bachelor,male,1,65.81227816672369
4.465805464903181,7.584367174443044,71.30285285115042,34.33198339179035,5,7.0,phd,female,0,53.69051051227907
6.756069441133991,8.013685953949476,65.8690574284669,31.78510947721385,5,,high_school,male,1,68.5018239685849
3.3981698575076145,4.315455941938332,75.89007280244648,71.97332296590083,7,7.0,high_school,female,0,63.85392764976624
2.2579156985856117,9.67311934613144,93.88720483006567,35.00951500433663,6,5.0,high_school,male,1,59.15755607056951
5.300895466213712,6.354908405589663,99.70056503942862,95.33718497914514,0,8.0,bachelor,male,0,73.32334123409369
4.752004317353965,9.54340240327258,44.72459739297503,95.58345780158746,0,9.0,high_school,male,0,61.97433814183913
3.0931294647598633,7.473865148501456,63.08100835968048,68.22378467236558,4,5.0,bachelor,female,0,51.284113842056904
4.307606291036152,4.027712793059965,50.84237174600857,73.16472519771656,9,9.0,,male,0,60.11260657584401
4.297532048436227,4.231251995940614,61.12722843553202,50.43260810676749,0,2.0,bachelor,female,0,47.71822936410603
3.947460079712909,8.082512834019532,57.24838111290538,34.47807796857913,0,2.0,bachelor,male,0,50.68291642845999
4.41517671754236,7.376008082991598,50.4722278976073,81.62223116342709,7,10.0,high_school,male,1,60.53106655917399
7.171690109103508,4.159194623236446,85.84456320527744,37.12501921243122,4,,phd,male,0,62.364571415979896
3.671888271141568,8.460759767334313,69.77732456975414,35.98903487128752,2,5.0,bachelor,male,0,48.3185436841631
9.539721340438064,9.11287202241509,95.15473493303355,51.78561764429567,2,2.0,bachelor,female,1,92.88912400066485
9.247132175843602,6.97850489463585,41.955546594820866,30.872596188651745,7,3.0,high_school,male,1,72.4156477168568
5.328193854700707,6.79454464214353,44.01868078791939,60.38249310294212,5,7.0,bachelor,female,1,69.00592877249667
3.9552508450421993,4.032838653007765,64.19641497582064,79.53766370560537,7,9.0,master,male,0,64.54204072451932
5.818913108470028,8.719898274961595,44.81663922424222,86.09442519953572,3,10.0,high_school,female,0,62.72166919876221
8.63704439896262,5.984296400476633,55.763775784890015,72.30151126592449,5,5.0,high_school,female,0,77.50084318917682
6.873286065040919,9.272581718695237,99.16178458459741,89.28119421797388,9,5.0,high_school,male,0,94.84212846414118
8.239526451523696,6.238363525348318,52.537576449076845,58.45515426369772,3,2.0,bachelor,male,0,73.33290356409114
5.794500484591662,7.390467463784233,51.88706448472544,89.41404595423336,4,1.0,phd,female,1,72.81650170689922
6.696258663408587,5.622050729195966,74.41844012774254,65.45313173488654,1,5.0,bachelor,male,1,66.62913184308148
3.5934005276421557,4.963529875509512,69.8798974475894,45.61252895988067,7,6.0,bachelor,female,1,61.209630421440195
7.614038460792617,8.649447420287968,74.8262978321707,96.09019526623261,0,2.0,master,female,0,87.86513034992667
2.821641338131465,6.97954287307769,62.604116692512804,49.24796116859815,2,,master,female,1,42.868739270304204
7.253183159366484,7.218927542513504,89.60574159369682,31.834103893145517,7,7.0,high_school,female,0,76.39840553912842
8.746471614933046,9.792495720890413,48.31483308654777,46.987183006851886,0,9.0,high_school,female,1,64.77796817731463
2.1889255357138953,9.781479473332922,65.70355875048794,55.66812928801994,10,10.0,bachelor,female,0,51.98984336927745
6.529417664877278,9.133852730214421,81.38571090664522,54.594477830248486,4,4.0,master,male,0,61.33144481150627
1.8558617340694115,5.125655756590201,92.09418641697398,66.72672566105001,4,4.0,bachelor,female,0,52.370323016476554
7.531440654442842,7.5656361658094795,62.17429638140546,91.81888174251463,5,9.0,bachelor,male,1,82.74922488424548
1.7604389694116822,9.268884547933224,74.06473594562516,50.46367589767894,7,7.0,master,male,1,59.57589245493519
9.423458404305634,6.246783618693627,44.14839670043569,66.45394255714183,5,3.0,high_school,female,1,83.08432843859077
2.2366713703402192,4.60663699561351,50.21914528670973,53.809726758193555,9,7.0,bachelor,female,1,51.75606982981862
9.629922213181723,8.865777413439531,44.14828974796687,87.52411415612403,10,2.0,high_school,female,1,94.60580514030772
8.20795758476587,6.890581308173029,83.67285351991131,41.03210593019349,2,5.0,master,male,1,71.57204872488049
6.343138040197187,7.386356082155071,57.283598123328446,37.24571878170409,7,4.0,bachelor,male,0,63.993666752265874
8.043616941665922,9.892865777907065,83.42471741151027,65.20966772663212,3,10.0,high_school,female,1,81.86626908000753
8.156033550847773,7.643268582964433,43.98389674259647,77.03213100358442,10,1.0,high_school,male,0,82.86699441715935
9.514243565355972,6.5498763139966085,91.75286802449952,85.68676407635365,2,9.0,master,female,0,89.20973708591424
3.280450184552685,6.219906207083187,90.1318118866655,71.27373970337214,3,3.0,master,male,0,62.47495089021609
6.310683058224782,6.505715755924274,45.335724583016955,84.16948329233004,7,,,female,0,72.70015629504951
1.855442778079611,4.710394499072013,41.42539038743119,57.489704099264664,8,7.0,high_school,male,1,47.98021591092909
6.545491300217091,8.76850335050543,43.37732877891947,32.30073691865283,1,7.0,phd,male,1,58.16533754450248
2.5416217368350993,9.026301149122247,91.21781038880404,38.12695155310896,6,2.0,master,female,0,60.8385897092406
6.084555503251977,5.706382807440454,54.082209343113746,32.71058208602973,3,,bachelor,female,1,56.399276579618736
6.1518746263046475,5.822779710459665,72.89639907149132,53.02605553335449,6,2.0,bachelor,female,0,73.75524427429121
5.193866376831046,,65.5746521908034,64.68439388880776,6,5.0,phd,female,0,78.64371433865747
5.703685979618105,4.143822133167733,87.73153157371613,54.94222385598576,10,2.0,phd,male,0,77.5897680759252
7.8753105100592915,,69.33389808824023,69.24196325464746,10,8.0,bachelor,female,0,87.75231372224758
8.193202448608599,6.7820542880890065,70.03965043967618,63.64264039449514,7,1.0,bachelor,male,0,87.26169024640365
5.429378940178863,8.140760617470757,99.34551636999414,77.45599613047582,7,8.0,bachelor,female,0,78.52235795659887
6.396340973703511,4.980350200896726,49.00777340495543,76.68735144943844,9,9.0,master,male,0,70.02829915701368
9.381126121210917,8.009984444770922,89.84223632475589,52.264490297607566,2,8.0,bachelor,male,0,72.05565040961861
2.077602296510105,6.260404047249258,43.104984736233085,54.235011875276406,7,10.0,high_school,male,1,47.51107357567913
2.0539320931009946,7.712288669017852,68.65892617437825,70.96034751489123,8,10.0,high_school,female,0,56.39158305023395
1.7893811071969157,4.2405700592366555,93.18008943598142,71.75027275235892,1,1.0,phd,female,0,55.26007830227368
6.9207695653647505,6.770363183107056,79.91283793624729,52.028993954599315,9,4.0,master,male,0,75.23445684342536
4.767474707113415,,81.11287716196797,53.122252004279765,7,8.0,phd,female,0,64.41287557056368
7.968892745276589,5.28595841712992,55.79903693538913,78.5831509230303,3,4.0,bachelor,female,0,75.18790996484
7.041082719777333,4.837741925074724,65.11448748168726,75.31875760132488,5,8.0,master,female,0,69.94536133836962
4.002739824954143,,61.99486380994303,39.45355632758423,5,8.0,master,female,1,45.14389442876756
9.085298926253822,6.064846468380088,71.28659260947965,60.87293157727754,10,10.0,bachelor,male,0,79.17540736990371
7.862789323635871,4.5808608958298285,67.73367580862009,92.48942550974132,10,,high_school,male,1,87.41944490256574
3.4348144681915813,,59.61390111261936,32.54139732731326,8,4.0,phd,female,0,58.08468854819957
4.277728159948486,6.429964368974904,58.328836742270205,89.86147625389495,7,1.0,high_school,male,0,75.94192732054236
3.829959821838366,8.853817615040494,55.051173499307325,41.422470994490055,1,3.0,bachelor,female,0,50.34516807507338
2.418504837624997,9.84650273865308,61.902834813085505,65.50740427232012,10,,bachelor,male,0,64.85888262984103
2.330050352879725,4.484411680016435,48.99648867604364,59.703550024610806,1,5.0,bachelor,male,0,42.18407314401777
9.425147170381697,7.910016807609964,92.32625812021442,30.709053613902118,1,5.0,high_school,female,0,70.39385885661665
4.941136334788779,9.228454520447283,76.12716351000563,94.07778559627424,0,9.0,master,female,0,63.870347353680145
4.449878404996689,7.805406603800369,48.027185535631325,61.84476591340139,10,8.0,high_school,female,1,71.06900817881282
7.567171378096401,6.574156728144477,81.63156005254008,96.79877937324305,5,8.0,master,female,0,88.19372273711379
5.976937587276099,6.5864581458276295,90.85998807987839,50.07207306854525,2,1.0,,male,0,72.55523219532671
9.42525988154616,4.215393316044153,54.252140323135535,90.63930413911807,0,5.0,bachelor,female,1,76.36831348705402
8.022713445184529,7.207604507735652,49.03603566023584,94.56727017969413,4,8.0,master,male,0,81.67526168716815
5.314326077120863,9.961257980721085,40.517035428025125,68.97826914595464,7,3.0,high_school,male,1,71.50206144226873
4.387235261327436,9.752245155831606,42.8350203313891,44.187445150740224,10,5.0,high_school,female,1,68.63701151586736
9.879683904318899,4.242395373052979,85.7350808982107,77.96732024740041,6,8.0,master,male,1,89.0500837644858
7.459842124032791,8.23478202177693,99.23117992250164,68.42846465706221,6,8.0,high_school,female,0,83.03159158300807
9.56075194003457,5.810589200181585,42.6928193485766,96.1170766096838,9,9.0,high_school,male,0,76.55895522083144
2.0663071949533722,9.41793492043682,84.88425754479356,60.74904432673443,9,5.0,bachelor,female,1,70.27172191341204
8.654803112717044,4.270688474255671,44.311729950457604,48.795955334787536,3,4.0,,male,1,66.79771601880722
6.733664955920868,9.615244612066483,75.52796949422,39.6800901045875,10,4.0,bachelor,male,1,80.0519418156787
2.097295105016013,9.024854462726662,85.36451694569428,78.90434980806756,5,7.0,bachelor,male,0,72.10754467401244
6.294321999722986,4.705026293515609,61.552263836064256,98.18767332864076,10,5.0,phd,male,0,78.87066216755636
7.174867285949039,4.358946023903795,40.656083266639826,31.984063939997892,1,5.0,bachelor,female,0,45.34768577974982
1.1107241729974255,9.008245985961615,75.71136112752555,81.83117483446887,1,2.0,bachelor,female,0,54.45513208092356
5.088861656575719,4.934546025847476,99.47467768840167,94.88512537917667,9,5.0,bachelor,male,0,84.31157014890353
8.42859560076689,7.2093889178552235,55.45704537030974,35.234707395914455,7,3.0,bachelor,female,1,78.81167711722496
3.658231228096809,9.494469147272257,51.36947663123295,37.71190315742932,1,6.0,bachelor,male,0,50.96523955741043
5.12693273618696,7.40468868129594,47.435553565210895,78.43699689147961,9,9.0,bachelor,female,1,69.71670800928032
4.980827143611039,6.383399808836945,73.31533719400338,75.35743631270518,1,8.0,high_school,female,1,62.23700979466255
3.7173465229824245,6.670096329123953,75.7867059616164,34.8179190721372,7,5.0,bachelor,male,0,52.278366043056835
9.265977059639988,4.378703024223226,87.53625023022414,88.40959265058095,2,10.0,,female,0,86.31744523661536
8.031646318883643,9.812513928169594,85.18439641723057,66.63966934914247,0,10.0,bachelor,male,1,81.65779636661185
1.9952956989649944,5.8639251104864965,93.55248968770523,93.50381613356288,8,5.0,high_school,male,0,73.0355851410013
9.973311920538158,,88.34636190053808,91.45936166948931,9,8.0,bachelor,male,0,92.11001105268188
8.912800218769707,5.716283811042372,54.83602498476667,86.8755438335116,1,,master,female,1,74.89936047336495
3.555175940776351,9.786239169348873,73.35264429254566,66.1129227371095,1,9.0,bachelor,male,1,61.341158491743506
8.532069216948443,4.565716320928042,57.8447175456148,47.61974492246026,6,4.0,high_school,male,1,76.08555638136096
1.9577757868424457,9.203818243007088,59.78712277309015,65.41828527377928,0,3.0,high_school,male,1,45.80448420087879
9.991942574268148,8.247063366408687,95.91666215379979,37.05679644612461,8,,master,male,0,89.07923987976474
6.991162624958832,8.980115074954169,80.91375430402442,76.11923039313983,10,9.0,high_school,female,1,96.5825985294785
6.851125140029173,9.855385242207378,98.47542479506635,39.37840534603053,8,3.0,master,female,1,84.96774125680555
1.8139665428571947,9.05292793310123,65.01475220312467,65.78210737505061,2,9.0,bachelor,male,1,58.959269046180495
9.073300590069627,9.660294107667116,72.24625440123859,33.80673819167725,2,1.0,high_school,male,1,80.34867456807979
1.2609955288402248,4.761611540745519,69.2269251949853,50.96587431922521,7,6.0,master,male,1,48.086793391007866
3.1674525223703234,8.77473139100182,46.43722345142361,46.24563224688515,0,5.0,bachelor,male,1,45.92807186101235
2.2871968764997153,7.274054164486286,54.2021196715962,73.40220798981693,5,5.0,high_school,female,0,55.29046942579786
7.990911466229967,7.260973570479164,71.65818163626892,85.07506984157561,4,2.0,phd,male,1,84.70837850554577
2.783838044916081,9.393529457923082,44.042458307980375,34.01120681783683,8,1.0,high_school,male,0,49.550173037816364
9.195744044177967,,95.88771575853335,89.51985796087689,2,4.0,bachelor,female,0,100.0
6.906421353947412,8.229029938259085,47.43062091660225,90.25373864682231,8,5.0,bachelor,female,1,81.07164500915229
1.325464394452266,6.897630336830703,51.87884478501442,53.958835200161595,7,8.0,bachelor,male,1,54.48738784671658
1.0488685071583042,6.738423147411072,85.91927343631819,76.13028461792254,2,5.0,master,male,0,53.330113382943594
1.4649212531295903,6.318048743339091,45.816072507358825,58.182912219241466,3,3.0,high_school,female,0,43.61521735103993
6.453326598829549,6.169594177435976,94.01668597692456,40.793361753274205,0,3.0,phd,male,0,65.57971380199429
8.213336297734738,6.349041050106589,83.54205824335213,67.00636929941773,4,7.0,bachelor,male,0,75.35871696124411
3.1469753856464964,4.538519411507171,44.11725142653153,36.045177215111764,2,5.0,phd,female,0,39.57512041871589
8.644679586307657,4.464616511562629,81.51082367713917,91.49305087771916,1,,master,female,1,72.75382075035895
1.5150874613793435,8.67921906323387,77.89771253027907,94.7002831586726,6,5.0,phd,female,0,70.36121162453843
8.208674682775086,6.6764373575213565,85.44096596439512,87.51291959079825,6,6.0,bachelor,male,1,82.68208308879015
9.350158871550523,9.584106931267723,89.69187114936015,69.3769684529185,0,1.0,bachelor,male,0,85.75515578436985
7.948975591939425,7.6733260515637145,83.1010337903893,69.03190137878184,2,2.0,bachelor,male,1,87.3312066361703
7.2830870558077345,4.2110558931065185,75.17057771625832,98.92251636206508,0,,bachelor,female,0,74.3026523289725
8.541821967898448,4.945140047904877,59.347799114906664,47.3531182881828,7,4.0,bachelor,female,1,70.97978829446416
1.361361695923598,5.234918758078045,81.83641970979575,35.316385613364524,3,5.0,master,male,1,41.922031472510476
2.8160389964714985,9.854416146337964,97.41829507784678,69.33586465208245,0,6.0,high_school,female,1,63.2820808670517
2.124313113750788,5.312225356909809,75.25130683173245,53.01499184670723,2,1.0,master,male,1,55.471954037797346
5.540778911736878,7.094534057728308,79.86069210605524,52.563714096563096,10,6.0,high_school,male,0,65.71272155566098
7.7066931549596,9.617061589841176,66.22768253198805,30.495974791896362,2,4.0,phd,female,0,63.966718717339695
6.670106601187588,9.863156379486144,85.36724858458447,71.73675866835531,7,2.0,high_school,male,0,88.1897180013929
8.660179897857414,,99.86004354031815,48.48235915929298,5,5.0,high_school,male,1,82.68999468664596
2.396916931969818,4.294705862500241,49.623359444064164,43.150098373487666,1,5.0,master,male,0,38.49500954216919
7.611589827416454,4.921610995226551,52.14431677022574,32.83023519751026,3,2.0,master,female,0,59.22654397534378
2.737373417820137,4.379970872215349,72.36626551986336,55.50531035329279,0,6.0,master,male,0,42.613314457387
3.4368287618602023,5.170745446554019,68.88252383569949,91.52782106705202,8,8.0,phd,male,0,60.768015040378046
7.389142275531735,7.411418288222412,74.29418707040313,53.56695653181606,3,3.0,high_school,female,1,76.03298596365684
9.821843064088137,9.47469277777385,42.94444286345638,77.53519470837156,5,,master,male,1,79.43044972509274
6.503892453793626,7.22331330216604,64.25658737982694,82.95828743813351,1,,bachelor,male,1,69.96986212782755
1.4905028349216605,7.755937340194484,74.97869572393364,52.96705664331397,9,8.0,bachelor,female,1,62.17517252628914
6.5467807293477955,5.211203509657246,75.11148107829777,87.51485145084288,2,1.0,bachelor,female,1,86.0688360028707
1.381154964221504,8.803501724043102,79.44003770610242,78.43157617668643,6,8.0,high_school,female,0,61.23548622939048
8.957311402301354,7.706733451033499,83.21296174015983,69.1469560090666,9,4.0,bachelor,male,1,98.66225663283835
7.386204565905587,9.184820975156349,78.4928322004514,30.069472483544025,7,8.0,master,female,0,63.83963358142166
2.558150617802529,9.693058642034705,87.4145893233661,32.456353614596566,6,9.0,high_school,male,1,58.95784527195113
1.8254890524177827,6.0874046545395535,77.4856380810755,99.36060908742444,9,3.0,phd,male,1,77.73406576469726
2.6517990599228707,4.543474351212636,72.25045975223227,84.75987464524916,1,3.0,bachelor,male,0,62.24095358532275
9.820244615987733,5.355573747500695,76.37178573326865,95.62956811410629,10,1.0,high_school,male,0,100.0
5.127045782126409,6.627049394055023,46.07160200519994,93.16122434426192,6,7.0,bachelor,male,0,67.79683684623754
8.056728535072672,,56.3893924435312,31.43100881999256,4,8.0,high_school,male,0,67.16945279130232
6.727675078969992,6.269858934240491,71.64398683948787,85.42931028537518,2,5.0,high_school,male,1,77.24234812338949
6.151718349627736,8.62463928199222,92.37923292410242,61.58020208078082,8,2.0,bachelor,male,0,79.41408469219851
2.3061722919854475,7.24286015302453,80.74309337727959,85.2690742800459,10,4.0,high_school,female,0,84.53606392707266
9.514220082022856,5.0968526225858595,45.424484708313855,30.47010489143696,7,5.0,high_school,female,0,62.098775025345645
3.7120836926324614,5.92440471372071,75.53649702666426,50.1739510840395,0,,master,male,0,45.77908783635829
6.20215494226788,7.919151310136912,53.30427925822594,82.59266430539115,5,2.0,high_school,female,0,76.60114560037816
7.297983501301595,8.03712036810936,84.04099358732338,85.51145520211128,8,4.0,master,female,0,91.7216416898755
6.84309839720778,6.608558480854277,89.64645115052483,73.38002208502368,4,7.0,master,female,0,75.94775916436508
9.465349687259666,5.371873615972688,75.6073763553984,51.08793326123846,8,3.0,high_school,male,0,82.66415482969195
2.335950909280522,8.331440677076058,75.48175658510259,51.7253813901504,7,9.0,bachelor,male,0,54.92188309314204
5.575174646022479,5.013238249676289,60.31548659264884,97.67347745494229,0,10.0,high_school,male,0,57.44617661096963
4.636309516666894,,66.77500126967857,60.74485254639431,6,4.0,bachelor,male,1,81.0891880287919
5.267518565343563,5.12742147421886,91.84650122892073,61.298788517068594,1,8.0,high_school,male,0,60.16051893926236
2.0729577357797018,4.643874176995123,83.3992198580294,68.66329251684897,5,8.0,phd,female,0,57.764517778477526
2.206851488854888,6.985886214192273,71.18521958175059,58.66516358050721,4,7.0,high_school,male,1,54.56428620688622
3.5026799120313163,7.117297588658165,62.09394317490226,68.687009521819,8,2.0,bachelor,female,0,65.91067075934873
3.7423414338474816,7.049157488669469,43.02278429731326,60.26347959372905,9,1.0,high_school,female,0,61.27014930663798
4.8511289231321495,6.620004936033037,48.5804440795831,87.87004437215307,5,4.0,high_school,male,1,65.52969833378685
6.498887923329654,9.96888935697765,51.58151137236224,93.63357138587988,5,2.0,bachelor,female,0,80.95173965839841
6.711662056764367,6.917683676023492,62.40301259552048,95.24771818707532,6,3.0,bachelor,male,1,84.93907559762846
4.706298069270132,6.867679484438986,96.64861882457649,69.50073440805706,7,7.0,phd,female,1,83.3117316890726
4.679047984858274,6.5305963762873676,70.30920369152491,60.950399022514674,6,6.0,high_school,female,1,63.489003757846376
2.958656740272658,4.400954528208778,54.09040979555387,79.36680411542866,8,3.0,high_school,female,1,64.26049899810246
6.294756235681074,7.557739786897696,46.34500824769084,88.68265139071346,10,1.0,bachelor,male,0,79.89822018128142
3.853368201855141,5.367806633339095,60.29833147617784,69.4087569446464,9,3.0,,male,1,76.69548819498551
1.3245385084962733,7.825653881374299,88.94383813306341,78.99867152755829,1,5.0,master,male,0,53.98459664950077
4.765600397411744,,63.000567604630476,82.48105455048736,5,,phd,male,1,69.68925996217853
5.267194075811533,,86.3503483613448,77.34756437021008,5,4.0,master,male,0,83.27366868938512
3.030335813837899,6.814030474076033,88.16229856761274,82.22934890105167,5,3.0,high_school,female,0,70.00789958388093
6.152121398099041,9.38053222954419,46.64924618192225,44.605173278919885,5,6.0,bachelor,male,0,55.02568309419433
6.091947103887288,6.853367039397609,76.51958515760703,64.88621829152584,7,1.0,master,male,0,72.3850016526874
7.318019629993342,4.36198491144533,97.54576380226665,71.1787988223561,4,3.0,bachelor,female,0,83.62658745516889
6.83153633981089,,64.12828449421323,30.173455159991615,2,1.0,bachelor,male,0,56.872046317564894
6.871897508689284,7.889102378002806,43.05664534018133,89.91737561695774,5,6.0,high_school,male,1,79.52604459838817
3.845927366416388,8.690542285443671,95.39816141547271,72.70171559114385,9,5.0,bachelor,female,0,79.50684799548348
8.086889997873584,6.56901918105324,93.01997689434899,39.03954321887423,3,,master,female,1,76.36232513631505
5.942299452397115,7.827620465479869,71.32848683254011,87.1449950803079,0,7.0,high_school,female,1,74.45315210557669
4.882763756619011,9.137374022779646,73.13518722064057,80.19398765083812,10,4.0,phd,male,1,82.46183193824209
6.634112328469514,7.786392657231325,52.70446616656749,83.0809680424546,2,9.0,bachelor,female,0,62.561358576640174
4.245916010052289,6.08604180901542,89.16704533267824,57.44297233032994,6,10.0,high_school,male,1,69.54831777467167
5.614653201460824,7.975177566197199,69.91600230352759,89.79417546864946,8,2.0,high_school,male,1,85.52137405876869
7.630351196339983,8.031125131684405,42.03266770855339,58.98193074926536,3,10.0,high_school,male,1,54.04573152910858
8.97762598051337,9.76352177503975,80.98089738693986,69.93564070619139,3,2.0,bachelor,female,1,93.85885481197235
9.289514775656725,6.225473929250015,97.02977618816237,30.04496125899116,3,3.0,high_school,male,0,71.20975770236141
5.532696326647893,6.5504906050847875,89.74902942074502,75.14111802745035,1,6.0,bachelor,male,0,70.77316214441174
5.682476032665122,8.872737767122356,56.63188841263239,80.27230544895556,1,1.0,master,male,1,79.0469025699874
8.198833696874528,7.034573888456448,43.199505096000436,69.69765558421545,2,4.0,bachelor,male,0,68.71362938352111
3.8300562256978115,8.419438558694399,96.42108475229082,64.75911719305313,5,2.0,high_school,male,1,80.92459273301839
8.536441261105617,6.758256786721552,96.22376349278208,86.69555315981958,5,5.0,bachelor,male,0,92.16725010122173
5.447274818656811,5.292970850876203,71.94491918277217,77.69609020156693,0,9.0,,male,0,65.86180105507799
2.0427105190174153,8.471223056686064,78.53904470029211,49.465182780401605,9,10.0,bachelor,female,0,53.04084205874931
1.6485323236564933,,67.7560036426485,97.13513366559901,7,3.0,high_school,female,0,65.66086143960351
8.577938899355168,5.191501981187848,65.18592202592552,79.50870359367386,0,6.0,bachelor,female,1,78.29432652991792
1.500111252161901,7.7609498967052515,47.16690615572202,99.15572502386972,9,5.0,bachelor,female,0,64.84032627666419
3.525502925202903,8.483618801152419,45.80517390166576,97.98829213882078,0,5.0,bachelor,female,1,67.97625990326641
4.007170364513913,9.36812732120689,53.963928800571246,94.3236805967063,6,7.0,high_school,female,0,68.72677728235855
2.5569500067243442,5.63551898449535,90.19844478439265,82.87600788577153,5,10.0,phd,male,1,74.9018459732748
3.825040328217903,4.664345551603326,48.7499380441408,72.66005579478772,5,5.0,high_school,female,0,64.95914707724715
7.684233100525771,9.736279957135775,53.60191911488265,42.051946457804696,10,1.0,high_school,male,0,79.9227035013744
1.132145592040637,4.926538528132855,72.91684355933245,68.03459921966304,10,10.0,high_school,female,0,57.72435118305215
8.444560820686178,5.186001893527838,52.90787308469646,83.57635656760291,3,10.0,bachelor,male,0,75.34572612858857
